business_name,matching_business_id_count,review_count,anger,disgust,fear,joy,neutral,sadness,surprise
Mission Historical Park & Rose Gardens,1,15,0.00412789786544934,0.00998968123846372,0.0017372729392566533,0.6887858729809523,0.21526472947249806,0.005100528538847906,0.07499400672192372
Mission Plumbing,1,7,0.027581119743574887,0.022311949503741043,0.005903044798677486,0.22583944370437942,0.3832506351172924,0.0739798757048057,0.26113390523408136
Mission Pool Tables & Games,1,7,0.010723627837640843,0.03463268419727677,0.008013709182185743,0.30307075807026457,0.4240377066390855,0.12207057227247524,0.09745095058211252
Mission Santa Barbara,1,319,0.010667751501073434,0.03744984326791452,0.016915582632153252,0.4675045850526886,0.2973813595787438,0.04602903829556141,0.12405184060911757
Mission Security & Patrol,1,5,0.03146823076531286,0.09933100771158929,0.009617618657648519,0.05075810756534331,0.5843753978610039,0.04453876898624,0.17991086663678282
Mission Street Ice Cream and Yogurt - Featuring McConnell's Fine,1,878,0.024589542745811935,0.04934009697801664,0.014992667468597986,0.3773586835597768,0.34033117245814865,0.041544755158433005,0.15184308010432443
Mission Tattoo,1,55,0.018615009222941598,0.03207556455480776,0.04278075160744426,0.5061340065969323,0.2467945305207236,0.036949574293314684,0.1166505621386353
Mission Terrace,1,15,0.02721264332843318,0.13937654253871487,0.13638424634700635,0.38618354812885325,0.15531670711934562,0.02851288128489004,0.12701342958025633
Mission Tuxedos,1,28,0.0215875293610484,0.030300913378596254,0.004153169117801379,0.33416569099894594,0.4628076792162444,0.00793751700881065,0.139047493376503
Mobil,1,26,0.1676092339822879,0.21897920728840217,0.015757631335873105,0.010247375242985173,0.3359707342281651,0.057371186361146624,0.1940646428758135
Mobile IV Medics: Santa Barbara,1,51,0.008132165859398546,0.01808876216448109,0.060897378834174426,0.5280560317093178,0.21328449512229242,0.05967051280187621,0.111870651781632
Mobile Kangaroo - Apple Authorized,1,25,0.06469621603377158,0.07484023120370688,0.058460628882748965,0.1959274131339043,0.4190001314133406,0.06037752679549154,0.12669786145910616
Mobile Spa Infinita,1,6,0.00671492582963155,0.009111016736521033,0.03878919843312658,0.5218963234995803,0.14637861369798574,0.023142791197945645,0.25396714266389603
Moby Dick Restaurant,1,883,0.027414902941667083,0.24150526834068298,0.019828993991312088,0.3170833297331161,0.23592402189648323,0.06202538601385946,0.09621809475986247
Modern Bodywork - Steve Shepard,1,12,0.013776019564829716,0.03341859567444766,0.04187600445584389,0.3157520556511978,0.45846227556467056,0.03793043769352755,0.09878461784683162
Modern Laundry,1,87,0.057824506649838445,0.08879841061144389,0.019196822807786874,0.2753628662756601,0.4118185702111872,0.039716525072895546,0.1072822982597903
Modern Nails,1,201,0.08155010130478817,0.09879228495326658,0.022557811309271838,0.4033860517002582,0.20484849454983323,0.05403171816437654,0.13483353314222765
Modern Times Academy of Recreational Sciences,1,74,0.03359556613675616,0.04529337992740639,0.0033828929523666298,0.547854809334338,0.2290373452234308,0.015609307030555618,0.12522669324676527
Modern Times Kitchen,1,54,0.006042411492671768,0.06610867982575044,0.011318888293990935,0.5351834236369339,0.19221708088837286,0.045512120448552996,0.1436174023353184
Mojo Asian Fusion Café,1,102,0.017694862882433156,0.11183807632415642,0.004018151127406816,0.40262954708647586,0.33598924883842174,0.030236070143634077,0.0975940340859404
Mojo Coffee,1,12,0.008099448091040016,0.06097080453764644,0.0027994828512115668,0.3626528096695741,0.4829082985719045,0.02928639785386618,0.05328275624196971
Mollie Crutcher Photography,1,7,0.0071030130077685,0.005687343272646571,0.015126626639227729,0.6898359613759177,0.18612383838210783,0.004026711452752301,0.09209646909896814
Mollie's,1,137,0.04503581487322154,0.13205147959992122,0.031469389465493006,0.45445987351288014,0.1992731805173612,0.03278073204008273,0.1049295272253263
Molly Maid of Santa Barbara,1,15,0.08296913257800038,0.17012574049877,0.03480009356280785,0.2514789094061901,0.25414311823745567,0.10423207702115173,0.1022509255446493
Momma Donna,1,18,0.00924168611204041,0.020191256409614403,0.010331645122884411,0.46968574622749454,0.3097105845808983,0.042993590274515214,0.1378454863507714
Mon Amie,1,5,0.01035006369929756,0.00617145354626696,0.00351936327060678,0.6682748198509216,0.1515772942453623,0.0059350555762648,0.1541719521395862
Mon Petit Bijou,1,9,0.10014909565345279,0.12023865647562257,0.004549118360349222,0.22328287088182852,0.1896778113312191,0.027842417980233777,0.33426000770284897
Monarch Cleaners,1,8,0.1962573042837903,0.37501228670589626,0.06936762691475445,0.0026974843640345625,0.15862099674995986,0.1136222509667277,0.08442204038146879
Monarch Hair Studio,1,12,0.017941600701305974,0.08777526518679218,0.007100358469566918,0.5119900800054893,0.19758318310293055,0.04146353419249252,0.1361459946686712
Monastery of Poor Clares,1,13,0.048584401858254064,0.015163045815335393,0.007850329931198516,0.39668715661033416,0.3155681755966865,0.12040121233663875,0.09574569636382732
Monkeyshine,1,36,0.057014819619426865,0.0322723330043825,0.002430385016648628,0.48786153439626406,0.16820364828324977,0.15523217682817222,0.09698508990307646
Montecito Aesthetic Institute,1,9,0.019957559855861756,0.03647738599425383,0.004405267239134311,0.45418739937142366,0.3725954070945995,0.02752799241958802,0.08484898484311992
Montecito Bank & Trust,4,37,0.12535132750289862,0.18839469028171146,0.018918528219187783,0.2019127969350036,0.19035241292235813,0.13581751090021346,0.13925272176306489
Montecito Barbers,1,15,0.00978538562388464,0.009687255276367027,0.0023579223818766,0.5506756420247256,0.37067644024888674,0.010772905824705907,0.04604444502231972
Montecito Cafe,1,106,0.01179558537540214,0.059768332723080006,0.009212148557296235,0.536461911427806,0.2522958692751895,0.043573710871948196,0.08689244748268904
Montecito Chimney Service,1,25,0.08895156976301218,0.021626307656988464,0.010303532993420907,0.3219013999728485,0.4256442578136921,0.019458587802946525,0.11211433891206976
Montecito Clock Gallery,1,7,0.042746411104287375,0.024628943314642715,0.005201923823083828,0.19039196896898955,0.3896638048546655,0.2862610781698355,0.061105880753270184
Montecito Club,1,19,0.015635578418273045,0.08977540904705066,0.021304342178872886,0.49128439196302726,0.21161049642404048,0.05322954677486493,0.11716022939837877
Montecito Coffee Shop,1,37,0.0701768802828155,0.10842266731983599,0.025977453813145545,0.38907866183718715,0.3064986195012524,0.03819155983463227,0.061654158779797484
Montecito Concierge Medicine,1,13,0.0764153655349778,0.05895505514210801,0.026501227694097858,0.3334760294080927,0.4020948550448968,0.023165657185018014,0.07939183801555857
Montecito Confections,1,26,0.017057647776360076,0.03293694473820949,0.014344227693352554,0.41928536507587594,0.22905520783164177,0.0981588690774515,0.18916173816586912
Montecito Deli & Catering,1,32,0.0074672038972493655,0.08489849231045805,0.0032074836099126878,0.4807339914768818,0.33780197316082194,0.0064730166996013845,0.07941782992202202
Montecito Dental Group,1,12,0.07803682226222004,0.03015499825899795,0.06545891835897537,0.259876494819764,0.30132099632949877,0.12377628817921499,0.1413754795794375
Montecito Event Center,1,7,0.003044917680589157,0.0020591795244919143,0.0022244118154048573,0.7947629754032407,0.15960317477583882,0.002936689316162,0.035368638778371445
Montecito Executive Services,1,12,0.023127892171032675,0.1640166052578327,0.007597149529222667,0.38062346750909154,0.29873738655199605,0.007421953157366517,0.11847554174407071
Montecito Family YMCA,1,12,0.09330032181848458,0.08709270415905239,0.006355303999346942,0.34880738875169,0.31779754767194385,0.08964824399057149,0.056998489308170926
Montecito Flowers,1,19,0.0091147574620615,0.0032986499871567898,0.052477650036483844,0.3756379441872827,0.17209487594664094,0.06075476548683482,0.3266213441659745
Montecito Gourmet by Village Cheese & Wine,1,69,0.01787219931155547,0.01865744508003163,0.004851648746820901,0.5417155719149614,0.27194878008162626,0.024967092730482806,0.1199872547058739
Montecito Hair,1,6,0.015491976325089684,0.019355481956154066,0.00395154337941975,0.39650895694891614,0.35848557638625306,0.009730010526254716,0.19647644770642117
Montecito Inn,1,272,0.032565064242054825,0.10023111501954293,0.019477297201827937,0.37920484747048566,0.2687849216146038,0.06716458958672931,0.13257216338837782
Montecito Library,1,5,0.0055368694476782805,0.013324437243863901,0.0016869023675098599,0.2760217603296041,0.5607647716999054,0.07396722910925742,0.06869803369045256
Montecito Optometry,1,8,0.014675280370283813,0.016741650761105075,0.001562831108458275,0.5606913054361939,0.25064939167350525,0.006026382616255387,0.1496531899319961
Montecito Peak Hike,1,6,0.010100659021797216,0.0213303574516127,0.07080411228040849,0.04945331437435616,0.5817989458640417,0.06088505204146103,0.20562754385173312
Montecito Pet Hospital,1,25,0.03354859152808781,0.02029786661732937,0.07941980072646397,0.4109155381890014,0.28673839163035153,0.06390234754886473,0.10517746509984133
Montecito Pet Shop,1,38,0.08675715039594488,0.11080488741189531,0.011408966487674843,0.40204729085579805,0.2377201220400533,0.06627894624283434,0.08498263839129844
Montecito Plastic Surgery - Adam D. Lowenstein MD,1,29,0.02907006059179143,0.03141644004138245,0.07869616490266891,0.3860886472935692,0.25788893158836607,0.055296884492392895,0.16154287044151586
Montecito Treasures,1,7,0.02480575162917371,0.011491735366040002,0.006652696482238443,0.2588828482465552,0.30377913346248014,0.2259316291393978,0.16845618893525424
Montecito Tree Care,1,7,0.059952108056417486,0.023367143236100615,0.011497856533553914,0.27125795132347513,0.4799442504133497,0.011882483593321214,0.14209818081664183
Montecito Union School,1,6,0.011069528448084934,0.0396341570691826,0.00208726366205755,0.2917548898452272,0.4221001599604885,0.012514512326257882,0.22083952068351206
Montecito Village Grocery,1,27,0.055551956054168135,0.18205460460201178,0.0038852595888008703,0.3035860907510613,0.24855322525319123,0.12288309773861392,0.08348574281532174
Montecito Village Salon and Blow Dry Bar,1,9,0.013042883688790889,0.025405818182561088,0.13049518666230137,0.36077099619433284,0.23565341832323203,0.009370805281731766,0.22526088315579626
Montecito Village Travel,1,9,0.030269732052046347,0.011346981796022034,0.018193431379687413,0.47223168332129717,0.23959600728833008,0.017752115381881536,0.21061004781060744
Montecito Village True Value Hardware,1,6,0.021777826167332582,0.037925846001598935,0.0021188048218997164,0.5234950270193318,0.30760610041519004,0.017152171543178416,0.08992421308842792
Montecito Weddings,1,26,0.015303511109847808,0.012952957494864907,0.0054789973834815505,0.44392672293962765,0.20308917739356935,0.09000710577954749,0.2292415246618195
Montecito Wine Bistro,1,154,0.019047395492504702,0.09412091256303756,0.015049167366716477,0.49184132810960246,0.21654089792123568,0.06699260359844672,0.09640769674986983
Montessori Center School,1,14,0.011652940559932634,0.06642329588066782,0.0015855420289361002,0.6720828862162307,0.13134289566161372,0.0048318661366854926,0.11208055936731394
Montie Wayne Sheet Metal,1,5,0.10720940046012399,0.0707792544737458,0.0379569424083456,0.20251888073980803,0.5646521240472794,0.00682026538997884,0.01006311331875618
Monty's,1,14,0.013119242494992337,0.045108238750669535,0.004548259233290814,0.3285333029593208,0.3686308514858995,0.1188561793283692,0.12120393364291103
Mony's Mexican Food,1,779,0.01484227067995955,0.03547601395790832,0.01403957749390402,0.4678473671793935,0.3157049221275386,0.02294956704319793,0.1291402824863699
Moon River,1,6,0.11716507053157932,0.09550898386320715,0.008370242178595283,0.19470400747377423,0.39321718582262594,0.04945933409423251,0.14157512861614424
Morales Law,1,9,0.09929619169431837,0.05475755871480533,0.043175542038322065,0.4242148145955677,0.33195280125882065,0.007363937148410356,0.039239142051277015
More Mesa Beach,1,14,0.011174393102659663,0.014003749072019499,0.04183455546652628,0.412433090885835,0.4579796755154218,0.010717413621023244,0.05185712978709484
Moreton Bay Fig Tree,1,77,0.012647085652275377,0.0563005942147521,0.015425496463672904,0.2826153348856182,0.31890228150001204,0.023555803130828286,0.29055338892511196
Morris A-Steve Defensive Driving School,1,8,0.024274694442283324,0.011935927905142262,0.003830127585388225,0.44964410696411505,0.3534185560420155,0.10863531020004295,0.048261279240250525
Mosaic Locale,1,19,0.036751429498269136,0.03813358413141315,0.0020581043668482894,0.5097826261465487,0.2963904331095124,0.016287888522799027,0.10059592941481812
Mosto,1,96,0.016685658599574965,0.06902694072323352,0.004126331881404085,0.6024987426671942,0.16438755343794276,0.03411064753890964,0.10916412851535517
Motel 6,1,177,0.04890779219765086,0.3302967784269239,0.05660482519256909,0.09324130128635323,0.24095992985086795,0.05244645347626676,0.17754291650960166
Motel 6 - Goleta,1,92,0.044059771506632026,0.3057644958519275,0.04110177597233454,0.1102826789283426,0.2924000195394594,0.0702157310493614,0.13617552360475474
Motel 6 Carpinteria North,1,108,0.033515853686603085,0.3316875649432876,0.06080917849235611,0.10418308738681603,0.29416356317017706,0.06451479285735529,0.11112596327546738
Motel 6 Santa Barbara - Beach,1,131,0.050405598715665696,0.22470122700973005,0.020488181022592977,0.20612420241427534,0.2859697522193847,0.03354982221019201,0.17876120490992425
Motel 6 Santa Barbara - State Street,1,87,0.04675557134116343,0.2851160214584984,0.05177029286445671,0.12416532773179287,0.28595883094226593,0.05586800541348708,0.15036595591622262
Mother Stearns Candy,1,41,0.06656949124412562,0.15883821981572882,0.017456310506620415,0.3063394007821022,0.29044191550645154,0.038950132328176415,0.12140452864057402
Motherhood Maternity,1,5,0.00810755933634932,0.00835941415280098,0.16897685092408207,0.38770241774618625,0.1980508893728256,0.00499712249729776,0.22380574978888026
Moto Loco,1,31,0.14903926852369495,0.07618174418025916,0.05630995192745276,0.13475266901115254,0.3851654986069808,0.06618431743775159,0.13236655124403052
Motor Brake & Wheel Service,1,27,0.07350060744728475,0.023662278629166745,0.005724617217546634,0.3178373122225619,0.2700943753330244,0.06568357464857394,0.2434972519813864
Mountain Air Sports,1,35,0.057266568768370316,0.05793780079610374,0.0246073218029258,0.3042684930177139,0.3251992138634835,0.03118253959276309,0.19953805037907188
Mountain Spring Water of Santa Barbara,1,10,0.1495605231262743,0.2816082851495593,0.03653305477928365,0.07279035077663135,0.24051086250692605,0.05547154205851253,0.16352535889018321
Mountain and Sea Dental,1,13,0.017227820613278176,0.04173061124478964,0.07553340839848922,0.46765272664085317,0.30814634521420187,0.01867882420237244,0.07103024494762601
Move Time,1,8,0.06628921587252985,0.04637288299272763,0.0021328873117453873,0.17327730869874355,0.5770214130170643,0.007394449494313375,0.12751185277011243
Movegreen,1,133,0.04670731705364844,0.027270974330534003,0.03583734085007839,0.35902933102745305,0.3355362299441087,0.051789723397092494,0.14382908124427649
Movement Boardshop,1,8,0.0063960341212805,0.0069754659780300755,0.12415626734946268,0.4869985550176352,0.21601416898192832,0.00514193756680465,0.15431758546037594
Movers OnSite,1,39,0.0382746985325446,0.04155633801546611,0.034303342575768475,0.3324791797144243,0.4080976589033619,0.04469870672059743,0.10059007124688758
Moving Miss Daisy,1,6,0.019122975567976583,0.008965485418836234,0.005134111037477816,0.5985128146906694,0.3085962583621343,0.012091104678499151,0.04757722296441591
Mr B Restaurant & Cafe,1,21,0.005438589474319286,0.08959593232499341,0.002666815311559205,0.5252999500496246,0.2034218667873314,0.04988878550717514,0.12368806949373153
Mr Blindcleaner & Mobile Screen Repairs,1,15,0.05002255861957864,0.0788941228917489,0.05818443506723267,0.2750946863321587,0.2862972535192966,0.021356536541134074,0.23015042468905447
Mr. Pickle's Sandwich Shop,1,9,0.11183999295139474,0.04074636073265633,0.0041597546595665445,0.4338407143950462,0.18430466867155493,0.10589876698537001,0.11920974817540905
Mr. Rob’s Place,1,12,0.012902772393620835,0.015200342303917992,0.07562440145557044,0.7895685716260535,0.05891685824220375,0.007910487232341692,0.039876569295301985
Mr. Rooter Plumbing of Santa Barbara County,1,39,0.15629969811281902,0.2089439326813683,0.0962151022141393,0.09252512398719162,0.3071905092980999,0.05444428193956036,0.08438134026856946
Mr. Water Heater,1,5,0.03121429402381176,0.013739934214390782,0.00372329703532156,0.24492942020297045,0.27872634232044213,0.01041042886208738,0.4172562487423419
Muddy Waters Cafe,1,47,0.007854464546866419,0.060372804368330875,0.014730606945801203,0.47237486740081336,0.2990421846538702,0.0673961396467812,0.07822893404753557
Muller & Goss,1,6,0.024980714234212983,0.011348265097088465,0.16093791712773958,0.48249086890912923,0.2684599695106347,0.01674419812237218,0.03503806353546675
Muller & Weber Physical Therapy,1,15,0.09101194477795309,0.05962687362916764,0.10504586033057418,0.3245018274833758,0.30679740000826616,0.05215977816842491,0.06085632415488359
Muller Aquatic Center,1,5,0.009005781915038782,0.02946313000284132,0.020341210765764058,0.4720898777246475,0.2925075326114893,0.15217260876670474,0.02441984601318832
Mulligan's Cafe & Bar,1,73,0.04450623279322598,0.1283717083741515,0.019962236983302854,0.45548058633113675,0.23663426166055845,0.05308636609936919,0.06195861410847159
Mummys Day Off,1,11,0.03860421999442302,0.03660462605131956,0.17609691218372472,0.4311569435310296,0.15205946281044316,0.015156571774489445,0.15032126794738523
Mundos,1,63,0.008619044661625344,0.09415207250923328,0.011072701579588045,0.546717479703061,0.2152010332940826,0.022411215168956087,0.10182645462364663
Municipal Winemakers,1,262,0.0132503586151203,0.04989086849012236,0.01029547871278642,0.5644264391528795,0.2483371961950715,0.026280213529750556,0.08751944843070926
Munoz Plumbing & Repair,1,18,0.1565000943244538,0.08619652106103276,0.009856141321102295,0.29374367366674253,0.32096584927704597,0.05990739439665852,0.0728303348490347
Murdoch's Tree Care and Firewood,1,8,0.00770544767146925,0.0038334072887664,0.0015688268322264125,0.34077894198708236,0.4575255207018927,0.011422528186812962,0.17716527299489823
Murphy Daniel A Atty,1,5,0.2155499685090035,0.18588155563920733,0.0085723679279908,0.18781570501159875,0.35904567763209344,0.02034439160488542,0.022790333256125398
Murphy’s Vinyl Shack,1,16,0.055162306460260824,0.01820250780656346,0.0020622737047232814,0.5157909774497966,0.2634603639889974,0.009170722929411507,0.1361508378467988
Museum Cafe,1,22,0.005955263003918537,0.02543957443082362,0.0029465547029923363,0.5936988473615863,0.2636886817318472,0.03955706955060697,0.06871400413696056
Museum of Contemporary Art Santa Barbara,1,11,0.0050073764392767,0.0744884568372402,0.020182975287422165,0.36107754650187085,0.3042315397072922,0.05807396072090007,0.17693817399611522
Music Alley,1,7,0.034763776680587596,0.0678171474137343,0.00224012063284,0.38499597852517453,0.17342678989682872,0.021199180295557802,0.31555705544139656
Music By Bonnie and Company,1,26,0.01606757106940043,0.016257796127599842,0.016432475000888486,0.4964552971516521,0.24089121983314932,0.04093764653393565,0.17295799379308632
Music By Catalina Esteves,1,5,0.01128893867135044,0.00465086349286134,0.00534264633897686,0.563685142993927,0.2726200833916664,0.00784941324964164,0.13456292673945425
Muñoz's Auto Repair,1,16,0.022491770025226232,0.009359428680909294,0.006947529664103013,0.2309299273474607,0.4504376674303785,0.1046915407205233,0.17514210508670652
My Gym,1,9,0.03168554322069715,0.14622500339626435,0.019955234427470665,0.5390637871395383,0.1405395133834746,0.06126453109189037,0.0612663566652271
My Social Booth,1,5,0.00571523527614768,0.0033765487489290204,0.00211344248964444,0.7023105204105378,0.11147571932524439,0.0075577632524072595,0.1674507938325405
My Sweet Pineapple,1,8,0.10118557696114287,0.10197981729288583,0.0650526505487505,0.3405636853422038,0.1564574933145195,0.02923570541315706,0.20552504493389276
Mylestone BBQ,1,5,0.01823446433991188,0.07647011708468195,0.00477618828881526,0.28249395443126557,0.44525066614151,0.08418307378888125,0.08859153203666208
N&S Expressions,1,33,0.039618741177643295,0.04280358322924281,0.009631291351979546,0.5002555104085442,0.218555055953788,0.015585510451769907,0.17355029186177431
NALS Apartment Homes,1,7,0.1479267417952152,0.17525982702915952,0.23242821118661333,0.14373515404960407,0.0933143712048019,0.024829644859502314,0.18250605284369414
NEMA Roofing Solutions,1,10,0.010792386019602359,0.0057484566117636405,0.07059409650682934,0.43321652431041,0.30146550629287955,0.00494737449334929,0.17323565203696484
NEST-An Integrative Medicine Spa,1,10,0.12348781940527256,0.05605881762458005,0.01437774711521338,0.3945883721462451,0.20096298251301045,0.043174761347472626,0.16734951315447683
NLC Productions,1,7,0.011936109047383014,0.005887114742238557,0.028888951970397314,0.44826376039002624,0.14480180665850637,0.0035986243414559,0.35662362378622803
NRG Clean Power,1,10,0.012226630677469019,0.006776397174689889,0.12456714675354304,0.48578463308513165,0.3386717109009623,0.00526198181323701,0.026711515057831963
NV Glam Studio,1,7,0.005933582317084,0.0044513187770332,0.007678052643313956,0.6303469708987645,0.18330383353999677,0.004894388008064414,0.1633918656568442
Naan Stop,1,328,0.048238906903595544,0.17315991261775926,0.008427928782067431,0.3070332404200687,0.3038961099440845,0.05834384702437797,0.10090005155844417
Nail Artistry By Stephanie,1,21,0.013408199762038477,0.07556627144748783,0.012289120040978027,0.5091767818666995,0.2170114971120797,0.007950691500722966,0.16459741549832477
Nail Palace,1,35,0.17652953000672691,0.2160936023707368,0.05786481054632786,0.2645667355973273,0.13423341800059585,0.05263519125790996,0.09807671239333489
Nails Uptown,1,44,0.01355710052567614,0.04848614022458519,0.028279653876035593,0.5137029267544594,0.20088683573571453,0.07478582763922693,0.12030151763676916
Nails by Katarina,1,15,0.058461817307397676,0.009328410130304554,0.0048728132853284,0.4784037140508493,0.27442401374379793,0.02372496530103183,0.15078426239391166
Naki Laundry,1,8,0.2870134476106614,0.09779180769692171,0.009059666539542299,0.24033656565006822,0.15703664300963277,0.054898951086215626,0.15386293944902715
Namaste,1,8,0.07566942377889058,0.05011632183595787,0.0589462537245708,0.5949152293760562,0.14252280537039036,0.007020930133876337,0.07080905558541414
Nanco Helicopters,1,16,0.004144000035012088,0.0028918655516462877,0.004260433346644225,0.5919910640222952,0.08395111779100257,0.003025017758773125,0.30973647121572867
Nancys Cleaning Services Of Santa Barbara,1,37,0.11772663122030426,0.05065606955464018,0.03592195051936176,0.32289806000473026,0.30806305134241035,0.05079168122186245,0.11394255155244387
Nannies2Go,1,6,0.04378235922195012,0.06071477633668104,0.005214267604363433,0.334629213786684,0.29009012008706725,0.007665050448849734,0.2579042348079383
Napoleon Blonde,1,27,0.010333574903025066,0.03142742515990023,0.04421803031625497,0.6358592359336197,0.11946005609610838,0.04088788055297396,0.11781381148224071
Napoleon's Macarons,1,6,0.0067482576317464,0.17673032352468,0.009761493148592567,0.10619677067734297,0.3394473831479748,0.008662836393341367,0.3524529099619636
Nardonne's La Famiglia Pizzeria,1,94,0.021494368655344497,0.04306657770413285,0.009591989622926888,0.48671500330098577,0.2448707834738207,0.047119483944930166,0.1471417953081904
Nargan Fire & Safety Company,1,6,0.01628734582724665,0.017270635891084834,0.0043813956678301,0.39640510578950244,0.4552427089462678,0.005158580684413483,0.10525421689574911
"Nasif, Hicks, Harris & Co",1,6,0.03794304277592645,0.016873635991942085,0.011757976763571251,0.5939009363452593,0.2885551856209834,0.019808348423490902,0.03116084441232178
Natalie Taylor Esthetician,1,5,0.028962953854352203,0.04549253117293114,0.006605456070974421,0.35170070147141813,0.37973966300487516,0.02260116618126626,0.16489753350615496
Natalie Thomson Photography,1,12,0.009729956393130075,0.007700311699105992,0.05848029072027804,0.556514081855615,0.29943102656397963,0.004227027626863317,0.06391725976330534
Natasha,1,17,0.058935110443545574,0.07322851171278773,0.060867983233252064,0.3394672335125506,0.22282049503615672,0.0945337683318511,0.15014690114185208
Nathan Nails & Spa,1,210,0.05967081848731526,0.06491118972633206,0.0168525351481678,0.43503170829000215,0.21337793225067708,0.04706787451647129,0.16308794526738066
National Auto Body & Paint,1,7,0.08363740349055396,0.015186682809144201,0.0692541736643761,0.2613610873065356,0.4019923987133162,0.011328741575458172,0.15723952930420634
National Car Rental,1,12,0.013283268170198382,0.029565434573062974,0.0064410094710182835,0.3377026238013059,0.43635468316885334,0.12643716484308237,0.050215805725504915
Natura Culina,1,6,0.17661465595786766,0.016267052308345784,0.021449976484291217,0.2091438774950802,0.3778845945683618,0.04031975318988158,0.15832010602268076
Natural Cafe,1,136,0.017338011044450742,0.06629102330386073,0.00731187187493021,0.4759176987127456,0.30042913170387586,0.045080209652523406,0.0876320584913414
Natural Concept Tree Care,1,10,0.03567344611510628,0.00921110599301749,0.00410522100864906,0.3568165864795446,0.5012892670929432,0.02081515216268593,0.07208922170102591
Natural Nails,1,36,0.1387792438617907,0.3258063885344502,0.05103345588496364,0.08867624864150353,0.1772238190234121,0.08897788216644481,0.12950295838850753
Naturalist's Carpet Cleaning,1,25,0.07296832782216366,0.18059473531320688,0.003698111583944364,0.2232696274737827,0.33974938459694387,0.06333004238083954,0.11638976648449895
Nature's Own Gallery,1,6,0.04911192626847569,0.1133180037528897,0.00381372039555565,0.39674467422689,0.2150966413319111,0.01923756697215135,0.20267746023212865
Nectar Eatery & Lounge,1,136,0.01621001219310149,0.06810232672860896,0.016869506457570536,0.5372655237147496,0.20027528194066901,0.036169107174774694,0.12510824420400343
Ned's Locksmiths,1,24,0.014783163681083,0.006127992630354076,0.03011781138169069,0.40232624615115736,0.37195277070471394,0.015006874207756433,0.15968515054555607
Neighbor Tim's BBQ,1,16,0.0106355066673131,0.056185030476626666,0.0018145105696020813,0.47169870266225183,0.2935012149391696,0.058361126379168085,0.10780391073785717
Neptune Society,1,28,0.13518501898007731,0.12282082653421507,0.04442679691211582,0.08724923444762156,0.25734998374121326,0.22582880362668736,0.12713933493276788
Nespor's University Auto House,1,6,0.21141107038905219,0.3005702514201402,0.04131106560816985,0.04330697220090462,0.2633456033654511,0.03916259917120134,0.10089245423053696
Neurofield Neurotherapy,1,15,0.04702615198524044,0.1598526974713119,0.2253777239626894,0.18331806409793588,0.2270452564582228,0.05559912702689564,0.10178099210218833
Neurology Associates of Santa Barbara,1,8,0.08796360454289238,0.0241558498819358,0.10011579013371372,0.12755809005466287,0.2531392469536513,0.20219278457807374,0.20487463986501095
Neurosurgical Associates of Santa Barbara,1,6,0.0908497359293202,0.12077983406682806,0.07223233456412946,0.09902232747602584,0.45820010888079804,0.1149857342243194,0.04392993644190327
New Baja Grill,1,53,0.044358940103161534,0.06487351390621005,0.002711008180960747,0.3660428473277826,0.3896965893679562,0.05068852385409383,0.08162856795759166
New China,1,48,0.013601940894053111,0.16167155235598327,0.007385364657238778,0.29084405053678586,0.3636404005422567,0.04258468391344645,0.12027200731972694
New Si Chuan Garden,1,76,0.028745575304032794,0.10403347762813175,0.003942556126275984,0.37026396331279293,0.24971663366120891,0.0512205232984055,0.192077261551994
Nick Rail Music,1,12,0.04186392005067313,0.052961752488044966,0.006154026292885283,0.3572123123643299,0.40111891832202673,0.05670786278399945,0.08398121855376904
Nick and Cindy Photography,1,7,0.008230470752875658,0.0060110694196607,0.0050540852826088,0.7390978570495333,0.11948633859200132,0.003753649420104857,0.11836655697386177
Nick's Tree Service,1,17,0.02964670920525399,0.04456189741818778,0.09783390350639815,0.2787227268221185,0.4572048417347319,0.006333007408744212,0.0856969183283474
Nickerson Roofing Company,1,6,0.17397139881116644,0.009641802501088583,0.02166195074096315,0.4436883887295455,0.3241281126004954,0.004762645345181183,0.0221457524845997
Nicky D's Wood fired Pizza,1,122,0.041735304091087506,0.0919470014270074,0.01662224813743268,0.35336763074537586,0.28851517802104354,0.08303958539121978,0.12477305551731313
Nick’s Appliance Services of Santa Barbara,1,199,0.03331655763550633,0.016932033086324242,0.02017221064453041,0.32331375869742157,0.3779647984523233,0.04856489883822352,0.1797357377568119
Nico Pollero - Sotheby’s International Realty,1,8,0.017006658425088923,0.010383062093751476,0.0033199355457326873,0.2340045357123017,0.6524779424071312,0.0050709297647699245,0.0777369422721676
Nicole Morgan Training,1,5,0.016654441971331778,0.0078703445848077,0.1609025249024853,0.5103436589241028,0.12980417981743805,0.0138636734336614,0.16056119892746207
Nicoletti's Cafe,1,9,0.012693082577445398,0.058641802726520385,0.0032930764524886445,0.2637032961162428,0.43630656268861556,0.11959624869955905,0.10576592856604189
Night Lizard Brewing Company,1,136,0.016051731283796958,0.016603322823785252,0.0022188170752247926,0.6100191478138132,0.22453887898625585,0.02023578197472751,0.11033231571748137
Nikka Fish Market and Grill,1,396,0.011239709634941746,0.0875132990553575,0.008044861945278911,0.4424572139924023,0.31702665844403033,0.03228586078198114,0.101432394909242
