business_name,topic_id,topic_label,topic_review_count,topic_share,topic_rank,model,average_topic_score
Norton's Pastrami & Deli,5,"fat, craving, salt",69,0.13827655310621242,2,FASTopic,3.7971014492753623
Norton's Pastrami & Deli,2,"bowl, notch, bomb",67,0.1342685370741483,3,FASTopic,4.656716417910448
Norton's Pastrami & Deli,1,"ask, crowded, pay",66,0.13226452905811623,4,FASTopic,4.46969696969697
Norton's Pastrami & Deli,7,"trip, driving, twice",66,0.13226452905811623,5,FASTopic,4.393939393939394
Norton's Pastrami & Deli,3,"langers, yum, sliced",65,0.13026052104208416,6,FASTopic,4.492307692307692
Norton's Pastrami & Deli,6,"reuben, corned, cheesesteak",56,0.11222444889779559,7,FASTopic,3.8035714285714284
Norton's Pastrami & Deli,4,"pastrami, good, place",18,0.036072144288577156,8,FASTopic,4.333333333333333
LunaBella Make-up & Hair,0,"wedding, makeup, ashley",64,0.5818181818181818,1,FASTopic,4.859375
LunaBella Make-up & Hair,1,"cut, curly, curls",46,0.41818181818181815,2,FASTopic,4.413043478260869
Paul Cashman - State Farm Insurance Agent,1,"customer, linda, service",13,0.6190476190476191,1,FASTopic,4.384615384615385
Paul Cashman - State Farm Insurance Agent,0,"cashman, paul, claim",8,0.38095238095238093,2,FASTopic,4.0
Brighten Solar,0,"team, business, marine",16,0.6666666666666666,1,FASTopic,4.9375
Brighten Solar,1,"electric, happy, took",8,0.3333333333333333,2,FASTopic,5.0
Dude I Need A Truck,0,"moving, job, furniture",29,0.5178571428571429,1,FASTopic,4.482758620689655
Dude I Need A Truck,1,"dude, truck, need",27,0.48214285714285715,2,FASTopic,4.888888888888889
The Mex Authentic,2,"stop, downtown, dining",58,0.3240223463687151,1,FASTopic,4.482758620689655
The Mex Authentic,1,"meal, mexarita, guacamole",54,0.3016759776536313,2,FASTopic,4.203703703703703
The Mex Authentic,3,"helpful, return, buy",52,0.2905027932960894,3,FASTopic,4.653846153846154
The Mex Authentic,0,"food, mexican, great",15,0.08379888268156424,4,FASTopic,3.533333333333333
Bagel Market Cafe,1,"bagels, fresh, great",42,0.5316455696202531,1,FASTopic,3.761904761904762
Bagel Market Cafe,0,"santa, barbara, day",37,0.46835443037974683,2,FASTopic,3.6216216216216215
Alston Face & Body,1,"alyssa, super, brazilian",13,0.5652173913043478,1,FASTopic,4.923076923076923
Alston Face & Body,0,"skin, facial, relaxing",10,0.43478260869565216,2,FASTopic,5.0
El Sitio,0,"service, location, love",30,0.5084745762711864,1,FASTopic,3.8
El Sitio,1,"burrito, mexican, tacos",29,0.4915254237288136,2,FASTopic,4.172413793103448
ARCO,0,"station, pump, mission",10,0.5882352941176471,1,FASTopic,2.4
ARCO,1,"use, customer, husband",7,0.4117647058823529,2,FASTopic,1.4285714285714286
Loveworn,1,"clothing, denim, store",8,0.5333333333333333,1,FASTopic,5.0
Loveworn,0,"jeans, perfect, looking",7,0.4666666666666667,2,FASTopic,4.285714285714286
Advanced Chiropractic Group,1,"office, time, ive",17,0.6071428571428571,1,FASTopic,4.352941176470588
Advanced Chiropractic Group,0,"pain, care, experience",11,0.39285714285714285,2,FASTopic,5.0
Santa Barbara Jet Boats,0,"boat, day, highly",21,0.5121951219512195,1,FASTopic,4.142857142857143
Santa Barbara Jet Boats,1,"jet, ski, water",20,0.4878048780487805,2,FASTopic,4.25
Best Western Beachside Inn,0,"fresh, cookies, loved",60,0.45112781954887216,1,FASTopic,3.7666666666666666
Best Western Beachside Inn,2,"living, bedroom, pleasantly",51,0.38345864661654133,2,FASTopic,3.019607843137255
Best Western Beachside Inn,1,"room, hotel, stay",22,0.16541353383458646,3,FASTopic,2.272727272727273
24 Hour Fitness - Santa Barbara,1,"friendly, trainers, little",66,0.3157894736842105,1,FASTopic,3.3333333333333335
24 Hour Fitness - Santa Barbara,3,"employee, bring, car",61,0.291866028708134,2,FASTopic,1.9344262295081966
24 Hour Fitness - Santa Barbara,2,"pass, mens, steam",60,0.28708133971291866,3,FASTopic,1.9
24 Hour Fitness - Santa Barbara,0,"gym, like, hour",22,0.10526315789473684,4,FASTopic,2.4545454545454546
Red Pepper Restaurant,0,"open, terrible, change",77,0.2219020172910663,1,FASTopic,3.4415584415584415
Red Pepper Restaurant,1,"egg, dry, drop",72,0.207492795389049,2,FASTopic,3.8472222222222223
Red Pepper Restaurant,4,"outside, building, kinda",67,0.1930835734870317,3,FASTopic,4.164179104477612
Red Pepper Restaurant,3,"taiwanese, hey, women",65,0.1873198847262248,4,FASTopic,4.076923076923077
Red Pepper Restaurant,5,"need, work, specials",57,0.1642651296829971,5,FASTopic,4.473684210526316
Red Pepper Restaurant,2,"food, chinese, good",9,0.025936599423631124,6,FASTopic,3.7777777777777777
F45 Training Santa Barbara,0,"time, welcoming, need",16,0.5517241379310345,1,FASTopic,4.3125
F45 Training Santa Barbara,1,"ive, santa, barbara",13,0.4482758620689655,2,FASTopic,5.0
Yona Redz,1,"friend, things, businesses",67,0.5403225806451613,1,FASTopic,4.164179104477612
Yona Redz,0,"tacos, birria, yona",57,0.4596774193548387,2,FASTopic,4.456140350877193
El Presidio de Santa Bárbara State Historic Park,1,"santa, barbara, great",16,0.5161290322580645,1,FASTopic,4.125
El Presidio de Santa Bárbara State Historic Park,0,"california, original, mission",15,0.4838709677419355,2,FASTopic,3.933333333333333
Eric Krebs Auto Repair,0,"automotive, guys, recommend",32,0.6808510638297872,1,FASTopic,4.1875
Eric Krebs Auto Repair,1,"car, shop, time",15,0.3191489361702128,2,FASTopic,3.466666666666667
Optometry Care Santa Barbara,1,"eye, staff, great",22,0.55,1,FASTopic,4.454545454545454
Optometry Care Santa Barbara,0,"glasses, charge, check",18,0.45,2,FASTopic,3.2222222222222223
Heritage Goods & Supply,0,"beautiful, loved, ive",9,0.6,1,FASTopic,4.666666666666667
Heritage Goods & Supply,1,"like, stuff, people",6,0.4,2,FASTopic,4.166666666666667
Pressed Juicery,1,"greens, free, great",9,0.5625,1,FASTopic,3.5555555555555554
Pressed Juicery,0,"ive, love, vanilla",7,0.4375,2,FASTopic,4.571428571428571
Toma Restaurant & Bar,13,"santa, barbara, dine",121,0.11060329067641682,1,FASTopic,4.776859504132231
Toma Restaurant & Bar,14,"gluten, free, pricey",108,0.09872029250457039,2,FASTopic,4.518518518518518
Toma Restaurant & Bar,7,"bisque, item, wasabi",101,0.0923217550274223,3,FASTopic,4.663366336633663
Toma Restaurant & Bar,1,"happen, handled, explained",93,0.0850091407678245,4,FASTopic,3.935483870967742
Toma Restaurant & Bar,0,"state, privacy, selections",92,0.08409506398537477,5,FASTopic,4.760869565217392
Toma Restaurant & Bar,5,"rob, comfortable, melted",88,0.08043875685557587,6,FASTopic,4.863636363636363
Toma Restaurant & Bar,4,"wedding, anniversary, celebrate",76,0.06946983546617916,7,FASTopic,4.605263157894737
Toma Restaurant & Bar,16,"wouldnt, business, space",75,0.06855575868372943,8,FASTopic,3.6533333333333333
Toma Restaurant & Bar,10,"gnocchi, squash, blossoms",62,0.056672760511883,9,FASTopic,4.564516129032258
Toma Restaurant & Bar,3,"tuna, cones, dish",52,0.04753199268738574,10,FASTopic,4.519230769230769
Toma Restaurant & Bar,2,"ahead, cuisine, reasonably",49,0.044789762340036565,11,FASTopic,4.714285714285714
Toma Restaurant & Bar,11,"promptly, crowd, tight",44,0.04021937842778794,12,FASTopic,4.5227272727272725
Toma Restaurant & Bar,12,"reservation, arrived, couple",41,0.037477148080438755,13,FASTopic,4.463414634146342
Toma Restaurant & Bar,8,"star, bottle, thats",33,0.03016453382084095,14,FASTopic,3.272727272727273
Toma Restaurant & Bar,6,"phenomenal, quaint, blair",32,0.029250457038391225,15,FASTopic,4.75
Toma Restaurant & Bar,15,"meatballs, duck, pairing",21,0.019195612431444242,16,FASTopic,4.809523809523809
Toma Restaurant & Bar,9,"notch, location, knowledgeable",6,0.005484460694698354,17,FASTopic,5.0
Lewis & Clark,0,"gifts, love, staff",15,0.5172413793103449,1,FASTopic,4.6
Lewis & Clark,1,"things, santa, barbara",14,0.4827586206896552,2,FASTopic,3.7857142857142856
Bream Optometry,1,"eye, exam, walk",34,0.6296296296296297,1,FASTopic,4.235294117647059
Bream Optometry,0,"staff, office, doctor",20,0.37037037037037035,2,FASTopic,4.0
Percy Sales Events,0,"amazing, santa, wonderful",10,0.5882352941176471,1,FASTopic,5.0
Percy Sales Events,1,"planning, best, ideas",7,0.4117647058823529,2,FASTopic,5.0
Unitarian Society of Santa Barbara,0,"ussb, reception, sanctuary",9,0.5625,1,FASTopic,5.0
Unitarian Society of Santa Barbara,1,"unitarian, society, recommend",7,0.4375,2,FASTopic,4.714285714285714
Bowman's Auto Repair,0,"great, service, mechanics",15,0.5769230769230769,1,FASTopic,5.0
Bowman's Auto Repair,1,"steve, shop, volvo",11,0.4230769230769231,2,FASTopic,5.0
Douglas Family Preserve,3,"behaved, enjoyed, hard",53,0.34415584415584416,1,FASTopic,4.6415094339622645
Douglas Family Preserve,2,"favorite, gem, overlooking",40,0.2597402597402597,2,FASTopic,4.825
Douglas Family Preserve,1,"beach, parking, area",34,0.22077922077922077,3,FASTopic,4.823529411764706
Douglas Family Preserve,0,"people, sunset, family",27,0.17532467532467533,4,FASTopic,4.7407407407407405
SB 805 Window Cleaning,1,"thorough, attention, clean",14,0.5384615384615384,1,FASTopic,5.0
SB 805 Window Cleaning,0,"window, time, cleaning",12,0.46153846153846156,2,FASTopic,5.0
Valle Verde,0,"staff, facility, dining",10,0.5263157894736842,1,FASTopic,2.7
Valle Verde,1,"months, medicare, moved",9,0.47368421052631576,2,FASTopic,3.2222222222222223
Reiki By Rachel- Be the Lotus,0,"ear, candling, friend",8,0.5333333333333333,1,FASTopic,5.0
Reiki By Rachel- Be the Lotus,1,"reiki, energy, left",7,0.4666666666666667,2,FASTopic,5.0
Famous Nails,1,"technician, seen, cut",54,0.5684210526315789,1,FASTopic,3.7037037037037037
Famous Nails,0,"nails, time, place",41,0.43157894736842106,2,FASTopic,4.2926829268292686
Holdren's Grill,1,"steak, server, shrimp",29,0.5918367346938775,1,FASTopic,2.103448275862069
Holdren's Grill,0,"service, place, meal",20,0.40816326530612246,2,FASTopic,3.2
Rockfire Grill,2,"tap, expensive, returning",334,0.2601246105919003,1,FASTopic,4.236526946107785
Rockfire Grill,0,"kale, reasonably, terrific",323,0.2515576323987539,2,FASTopic,4.755417956656347
Rockfire Grill,3,"burger, fries, flatbread",314,0.24454828660436137,3,FASTopic,4.519108280254777
Rockfire Grill,1,"customer, review, college",313,0.24376947040498442,4,FASTopic,4.412140575079873
Drain Masters,0,"plumbing, helpful, needed",14,0.5833333333333334,1,FASTopic,5.0
Drain Masters,1,"service, called, problem",10,0.4166666666666667,2,FASTopic,4.3
Rascal's Vegan Food,0,"atmosphere, inside, salad",16,0.64,1,FASTopic,4.6875
Rascal's Vegan Food,1,"great, rascals, flavor",9,0.36,2,FASTopic,4.666666666666667
Anthony Sorosky,1,"session, work, spent",18,0.6,1,FASTopic,5.0
Anthony Sorosky,0,"dog, anthony, dogs",12,0.4,2,FASTopic,5.0
Wahoo's Fish Tacos,0,"great, beer, friendly",35,0.5645161290322581,1,FASTopic,3.657142857142857
Wahoo's Fish Tacos,1,"rice, beans, burrito",27,0.43548387096774194,2,FASTopic,3.259259259259259
Soapy Suds Laundromat,0,"nice, feel, gave",18,0.6428571428571429,1,FASTopic,4.555555555555555
Soapy Suds Laundromat,1,"place, wash, dryer",10,0.35714285714285715,2,FASTopic,3.8
Lucky Dragon,1,"server, kind, terrible",55,0.6111111111111112,1,FASTopic,3.4909090909090907
Lucky Dragon,0,"food, good, spicy",35,0.3888888888888889,2,FASTopic,3.4285714285714284
Wolf's Head,0,"tony, clean, gave",28,0.5185185185185185,1,FASTopic,4.678571428571429
Wolf's Head,1,"cut, haircut, barber",26,0.48148148148148145,2,FASTopic,3.730769230769231
Isla Vista Food Cooperative,1,"love, vegan, better",45,0.5056179775280899,1,FASTopic,4.4222222222222225
Isla Vista Food Cooperative,0,"store, items, things",44,0.4943820224719101,2,FASTopic,4.045454545454546
Honeys,0,"sugaring, wax, waxing",58,0.5321100917431193,1,FASTopic,4.603448275862069
Honeys,1,"tan, spray, look",51,0.46788990825688076,2,FASTopic,4.627450980392157
The Brewhouse,1,"santa, barbara, visiting",93,0.13210227272727273,1,FASTopic,4.279569892473118
The Brewhouse,5,"lively, stay, pasilla",92,0.13068181818181818,2,FASTopic,4.228260869565218
The Brewhouse,12,"trippel, fillet, eaten",71,0.10085227272727272,3,FASTopic,3.535211267605634
The Brewhouse,7,"loved, cheeseburger, bone",66,0.09375,4,FASTopic,4.2727272727272725
The Brewhouse,11,"rude, manager, attitude",64,0.09090909090909091,5,FASTopic,2.046875
The Brewhouse,4,"pricing, buy, card",60,0.08522727272727272,6,FASTopic,3.1166666666666667
The Brewhouse,10,"near, oysters, pete",57,0.08096590909090909,7,FASTopic,4.298245614035087
The Brewhouse,3,"buffet, mimosas, bottomless",55,0.078125,8,FASTopic,3.7636363636363637
The Brewhouse,0,"ambiance, die, greens",50,0.07102272727272728,9,FASTopic,4.04
The Brewhouse,6,"chips, filet, gorgonzola",36,0.05113636363636364,10,FASTopic,4.166666666666667
The Brewhouse,9,"half, horrible, star",26,0.036931818181818184,11,FASTopic,2.3461538461538463
The Brewhouse,8,"ipa, ale, brews",21,0.029829545454545456,12,FASTopic,4.333333333333333
The Brewhouse,2,"friends, check, busy",13,0.018465909090909092,13,FASTopic,3.3076923076923075
Flightline Restaurant,4,"onion, smoke, shrimp",76,0.23100303951367782,1,FASTopic,3.4078947368421053
Flightline Restaurant,3,"pay, rude, knew",71,0.21580547112462006,2,FASTopic,2.2253521126760565
Flightline Restaurant,1,"watch, miss, aviation",59,0.17933130699088146,3,FASTopic,4.169491525423729
Flightline Restaurant,0,"barbara, wonderful, sunday",58,0.1762917933130699,4,FASTopic,4.051724137931035
Flightline Restaurant,5,"breakfast, eggs, today",56,0.1702127659574468,5,FASTopic,2.75
Flightline Restaurant,2,"food, good, service",9,0.02735562310030395,6,FASTopic,2.111111111111111
Mosaic Locale,0,"beer, great, like",10,0.5263157894736842,1,FASTopic,4.3
Mosaic Locale,1,"empanada, nice, beef",9,0.47368421052631576,2,FASTopic,4.111111111111111
Rori's Artisanal Creamery,0,"good, friendly, town",39,0.5735294117647058,1,FASTopic,4.615384615384615
Rori's Artisanal Creamery,1,"roris, scoop, chocolate",29,0.4264705882352941,2,FASTopic,3.8275862068965516
Gastroenterology Consultants Medical Group,1,"aguirre, staff, concerns",11,0.6875,1,FASTopic,3.1818181818181817
Gastroenterology Consultants Medical Group,0,"endoscopy, appointment, feel",5,0.3125,2,FASTopic,1.8
Grant House Sewing Machines,0,"pfaff, store, price",9,0.5625,1,FASTopic,4.888888888888889
Grant House Sewing Machines,1,"years, happy, time",7,0.4375,2,FASTopic,4.428571428571429
Medcenter,0,"positive, tested, symptoms",12,0.5714285714285714,1,FASTopic,2.75
Medcenter,1,"test, hours, ive",9,0.42857142857142855,2,FASTopic,2.3333333333333335
Santa Cruz Markets,1,"little, barbara, salsa",15,0.5172413793103449,1,FASTopic,3.7333333333333334
Santa Cruz Markets,0,"meat, pretty, friendly",14,0.4827586206896552,2,FASTopic,4.0
Preferred Limousine & Transportation,0,"early, suv, team",48,0.5581395348837209,1,FASTopic,4.895833333333333
Preferred Limousine & Transportation,1,"adriana, limo, great",38,0.4418604651162791,2,FASTopic,5.0
Dawn Patrol,7,"seeded, ham, breakfasts",98,0.12009803921568628,1,FASTopic,4.612244897959184
Dawn Patrol,3,"easily, employees, outstanding",89,0.1090686274509804,2,FASTopic,4.674157303370786
Dawn Patrol,10,"gem, omg, madagascar",87,0.10661764705882353,3,FASTopic,4.609195402298851
Dawn Patrol,8,"barbara, santa, dawn",84,0.10294117647058823,4,FASTopic,4.428571428571429
Dawn Patrol,1,"strong, yum, vegan",77,0.09436274509803921,5,FASTopic,4.7272727272727275
Dawn Patrol,2,"dogs, today, crowded",75,0.09191176470588236,6,FASTopic,4.133333333333334
Dawn Patrol,0,"hour, longer, waited",75,0.09191176470588236,7,FASTopic,3.24
Dawn Patrol,5,"wrong, life, glass",74,0.09068627450980392,8,FASTopic,4.135135135135135
Dawn Patrol,9,"hash, potatoes, sweet",61,0.07475490196078431,9,FASTopic,4.278688524590164
Dawn Patrol,6,"old, search, honestly",53,0.06495098039215687,10,FASTopic,3.5849056603773586
Dawn Patrol,11,"wait, line, long",36,0.04411764705882353,11,FASTopic,3.0833333333333335
Dawn Patrol,4,"recommend, excellent, amazing",7,0.00857843137254902,12,FASTopic,4.714285714285714
Paragon Jiu Jitsu and Kickboxing,0,"kids, franjinha, brazilian",43,0.5443037974683544,1,FASTopic,4.674418604651163
Paragon Jiu Jitsu and Kickboxing,1,"paragon, great, classes",36,0.45569620253164556,2,FASTopic,4.666666666666667
Cali Color Beauty Bar,0,"tan, feel, best",26,0.5098039215686274,1,FASTopic,4.8076923076923075
Cali Color Beauty Bar,1,"place, recommend, sure",25,0.49019607843137253,2,FASTopic,4.2
Blue Blossoms,1,"thank, day, laura",25,0.5,1,FASTopic,4.84
Blue Blossoms,0,"delivery, birthday, love",25,0.5,2,FASTopic,5.0
Bella Vista,0,"vegan, superb, perfection",62,0.23574144486692014,1,FASTopic,4.403225806451613
Bella Vista,2,"minutes, manager, waitress",54,0.20532319391634982,2,FASTopic,2.9074074074074074
Bella Vista,1,"tea, average, cheap",52,0.19771863117870722,3,FASTopic,3.980769230769231
Bella Vista,4,"free, return, valentines",47,0.17870722433460076,4,FASTopic,4.276595744680851
Bella Vista,3,"lunch, barbara, beach",28,0.10646387832699619,5,FASTopic,4.142857142857143
Bella Vista,5,"brunch, like, pasta",20,0.07604562737642585,6,FASTopic,4.0
Rooted Vine Tours,1,"tour, wine, great",24,0.5217391304347826,1,FASTopic,5.0
Rooted Vine Tours,0,"camille, company, super",22,0.4782608695652174,2,FASTopic,4.590909090909091
The Barbecue Company,1,"mac, salad, order",39,0.5064935064935064,1,FASTopic,2.871794871794872
The Barbecue Company,0,"sauce, plate, little",38,0.4935064935064935,2,FASTopic,3.4210526315789473
Farmer Boy,0,"kind, crab, cake",134,0.5153846153846153,1,FASTopic,4.350746268656716
Farmer Boy,1,"food, good, breakfast",126,0.4846153846153846,2,FASTopic,3.7698412698412698
California Hobbies,0,"hobby, hobbies, ken",8,0.5333333333333333,1,FASTopic,5.0
California Hobbies,1,"business, right, easy",7,0.4666666666666667,2,FASTopic,3.4285714285714284
R&R Furniture and Mattress,0,"price, sofa, tom",15,0.625,1,FASTopic,3.4
R&R Furniture and Mattress,1,"nice, couch, employees",9,0.375,2,FASTopic,3.4444444444444446
Borders,1,"location, good, bathroom",9,0.6,1,FASTopic,3.0
Borders,0,"book, school, buy",6,0.4,2,FASTopic,2.8333333333333335
Warbler Records & Goods,0,"prices, knowledgeable, ive",30,0.5454545454545454,1,FASTopic,4.366666666666666
Warbler Records & Goods,1,"warbler, like, place",25,0.45454545454545453,2,FASTopic,4.76
ServiceMaster Anytime,1,"insurance, water, project",15,0.75,1,FASTopic,2.066666666666667
ServiceMaster Anytime,0,"servicemaster, house, mold",5,0.25,2,FASTopic,1.8
Tint Works Window Tinting,0,"cars, hes, recommended",40,0.6153846153846154,1,FASTopic,5.0
Tint Works Window Tinting,1,"tint, jaime, car",25,0.38461538461538464,2,FASTopic,5.0
Green Table,1,"food, vegan, place",169,0.5075075075075075,1,FASTopic,4.047337278106509
Green Table,0,"rebecca, quiche, ambiance",164,0.4924924924924925,2,FASTopic,4.554878048780488
"Cornelius J Mietus, OD",1,"office, doctor, staff",8,0.5333333333333333,1,FASTopic,4.0
"Cornelius J Mietus, OD",0,"vision, issues, ive",7,0.4666666666666667,2,FASTopic,5.0
Action Roofing,1,"recommend, great, needed",11,0.5789473684210527,1,FASTopic,4.7272727272727275
Action Roofing,0,"come, roofers, day",8,0.42105263157894735,2,FASTopic,4.5
Che Argentinian Empanadas,0,"frozen, americana, like",9,0.5294117647058824,1,FASTopic,5.0
Che Argentinian Empanadas,1,"luis, right, apiary",8,0.47058823529411764,2,FASTopic,4.5
Jack in the Box,1,"chicken, ordered, cheese",44,0.5116279069767442,1,FASTopic,1.8181818181818181
Jack in the Box,0,"service, drive, fast",42,0.4883720930232558,2,FASTopic,1.3571428571428572
Goleta Barbers,1,"cut, hair, appointment",18,0.5142857142857142,1,FASTopic,3.388888888888889
Goleta Barbers,0,"barbers, goleta, shop",17,0.4857142857142857,2,FASTopic,4.764705882352941
Santa Barbara Hair and Makeup,0,"special, amazing, event",16,0.6153846153846154,1,FASTopic,5.0
Santa Barbara Hair and Makeup,1,"trial, like, artist",10,0.38461538461538464,2,FASTopic,4.7
iGeeks iPhone Repair,0,"exceptional, pretty, extremely",94,0.5026737967914439,1,FASTopic,4.617021276595745
iGeeks iPhone Repair,1,"phone, screen, fixed",93,0.49732620320855614,2,FASTopic,4.591397849462366
The Lovin Spoonful,0,"sample, cups, yogurts",34,0.5074626865671642,1,FASTopic,4.735294117647059
The Lovin Spoonful,1,"yogurt, place, flavors",33,0.4925373134328358,2,FASTopic,4.7272727272727275
D'Vine,1,"going, little, bread",16,0.6153846153846154,1,FASTopic,3.6875
D'Vine,0,"great, sandwiches, lunch",10,0.38461538461538464,2,FASTopic,4.1
Szechuan Restaurant,1,"rude, hotel, busy",78,0.3236514522821577,1,FASTopic,3.0641025641025643
Szechuan Restaurant,3,"chicken, soup, rice",65,0.2697095435684647,2,FASTopic,3.953846153846154
Szechuan Restaurant,2,"friends, beans, reasonable",62,0.2572614107883817,3,FASTopic,4.564516129032258
Szechuan Restaurant,0,"chinese, restaurant, service",36,0.14937759336099585,4,FASTopic,3.5277777777777777
Otaco,0,"tacos, good, pretty",30,0.5172413793103449,1,FASTopic,3.7333333333333334
Otaco,1,"fries, cheese, ordered",28,0.4827586206896552,2,FASTopic,2.392857142857143
Sushi | Bar Montecito,1,"dining, recommend, highly",46,0.5348837209302325,1,FASTopic,4.760869565217392
Sushi | Bar Montecito,0,"sushi, like, fish",40,0.46511627906976744,2,FASTopic,4.675
PetSmart,0,"staff, good, food",17,0.53125,1,FASTopic,3.0588235294117645
PetSmart,1,"time, rude, place",15,0.46875,2,FASTopic,1.4666666666666666
Westcoast Automotive,0,"great, westcoast, getting",15,0.5357142857142857,1,FASTopic,5.0
Westcoast Automotive,1,"took, shop, know",13,0.4642857142857143,2,FASTopic,4.384615384615385
Los Gallos,1,"burrito, order, like",29,0.5370370370370371,1,FASTopic,3.5172413793103448
Los Gallos,0,"great, mexican, los",25,0.46296296296296297,2,FASTopic,4.32
Your Handyman,0,"mark, job, recommend",18,0.5454545454545454,1,FASTopic,4.777777777777778
Your Handyman,1,"company, use, right",15,0.45454545454545453,2,FASTopic,3.8666666666666667
Elite Nails,1,"pedicure, skin, appointment",23,0.5111111111111111,1,FASTopic,2.739130434782609
Elite Nails,0,"nails, nail, nice",22,0.4888888888888889,2,FASTopic,4.2272727272727275
Tony the Tailor,1,"work, wedding, fit",14,0.5185185185185185,1,FASTopic,5.0
Tony the Tailor,0,"pants, time, hemmed",13,0.48148148148148145,2,FASTopic,4.230769230769231
Wild Side Smoke Shop,1,"service, bought, working",12,0.5714285714285714,1,FASTopic,2.1666666666666665
Wild Side Smoke Shop,0,"shop, nice, great",9,0.42857142857142855,2,FASTopic,4.555555555555555
Hollister Fuel Depot,0,"time, credit, money",9,0.5625,1,FASTopic,1.2222222222222223
Hollister Fuel Depot,1,"way, fuel, yelled",7,0.4375,2,FASTopic,3.0
CVS Pharmacy,0,"pharmacy, location, prescriptions",17,0.6071428571428571,1,FASTopic,2.3529411764705883
CVS Pharmacy,1,"know, cashier, line",11,0.39285714285714285,2,FASTopic,1.3636363636363635
Silvia's Cleaning,0,"great, place, month",19,0.6129032258064516,1,FASTopic,4.0
Silvia's Cleaning,1,"clean, cleaned, cleaners",12,0.3870967741935484,2,FASTopic,3.0
Superior Landscaping,1,"cody, yard, team",8,0.5,1,FASTopic,4.875
Superior Landscaping,0,"day, time, hes",8,0.5,2,FASTopic,4.0
Absolute Carpet Care,1,"reviews, phone, people",15,0.5555555555555556,1,FASTopic,1.8666666666666667
Absolute Carpet Care,0,"carpet, clean, cleaning",12,0.4444444444444444,2,FASTopic,2.0
Appellation Wine Tours,0,"great, time, able",25,0.5319148936170213,1,FASTopic,5.0
Appellation Wine Tours,1,"tasting, experience, santa",22,0.46808510638297873,2,FASTopic,5.0
Santa Barbara Shellfish Company,8,"bombbb, towelettes, gloopy",267,0.1103305785123967,1,FASTopic,4.022471910112359
Santa Barbara Shellfish Company,3,"vibe, dingy, mariah",214,0.0884297520661157,2,FASTopic,4.38785046728972
Santa Barbara Shellfish Company,1,"blew, reduced, steak",189,0.07809917355371901,3,FASTopic,3.105820105820106
Santa Barbara Shellfish Company,16,"standing, signed, straws",169,0.06983471074380165,4,FASTopic,3.3550295857988166
Santa Barbara Shellfish Company,13,"rustic, charming, winery",147,0.06074380165289256,5,FASTopic,4.374149659863946
Santa Barbara Shellfish Company,29,"shrimp, pasta, fried",114,0.047107438016528926,6,FASTopic,3.710526315789474
Santa Barbara Shellfish Company,14,"santa, barbara, pier",109,0.04504132231404959,7,FASTopic,4.174311926605505
Santa Barbara Shellfish Company,22,"rude, worst, terrible",109,0.04504132231404959,8,FASTopic,1.761467889908257
Santa Barbara Shellfish Company,10,"lobster, roll, bisque",101,0.04173553719008265,9,FASTopic,3.5742574257425743
Santa Barbara Shellfish Company,7,"wait, table, minutes",90,0.0371900826446281,10,FASTopic,3.9555555555555557
Santa Barbara Shellfish Company,20,"floating, hiding, rockfish",87,0.03595041322314049,11,FASTopic,4.333333333333333
Santa Barbara Shellfish Company,26,"crab, rock, meat",86,0.03553719008264463,12,FASTopic,4.151162790697675
Santa Barbara Shellfish Company,5,"die, key, round",80,0.03305785123966942,13,FASTopic,4.1625
Santa Barbara Shellfish Company,6,"eats, joints, brew",80,0.03305785123966942,14,FASTopic,4.625
Santa Barbara Shellfish Company,4,"clam, chowder, bowl",77,0.031818181818181815,15,FASTopic,3.909090909090909
Santa Barbara Shellfish Company,12,"spider, alaskan, california",67,0.02768595041322314,16,FASTopic,4.119402985074627
Santa Barbara Shellfish Company,18,"gosh, remaining, canzelles",64,0.026446280991735537,17,FASTopic,4.4375
Santa Barbara Shellfish Company,9,"marys, forever, freezing",54,0.02231404958677686,18,FASTopic,4.314814814814815
Santa Barbara Shellfish Company,27,"totaled, degrees, obnoxious",53,0.021900826446280993,19,FASTopic,4.679245283018868
Santa Barbara Shellfish Company,28,"bowls, potatoes, bits",45,0.01859504132231405,20,FASTopic,3.2888888888888888
Santa Barbara Shellfish Company,25,"scenery, knowledgeable, char",33,0.013636363636363636,21,FASTopic,4.787878787878788
Santa Barbara Shellfish Company,2,"outstanding, birds, kids",29,0.011983471074380166,22,FASTopic,4.206896551724138
Santa Barbara Shellfish Company,24,"waiter, reason, dirty",29,0.011983471074380166,23,FASTopic,2.9655172413793105
Santa Barbara Shellfish Company,23,"inattentive, bursting, advance",25,0.010330578512396695,24,FASTopic,4.2
Santa Barbara Shellfish Company,11,"aftertaste, rocked, sweater",24,0.009917355371900827,25,FASTopic,4.416666666666667
Santa Barbara Shellfish Company,19,"atmosphere, fun, awesome",23,0.009504132231404958,26,FASTopic,4.782608695652174
Santa Barbara Shellfish Company,21,"funky, attack, designated",18,0.00743801652892562,27,FASTopic,4.5
Santa Barbara Shellfish Company,15,"marys, forever, aware",17,0.0070247933884297524,28,FASTopic,4.470588235294118
Santa Barbara Shellfish Company,30,"vibe, prospero, spend",12,0.0049586776859504135,29,FASTopic,4.333333333333333
Santa Barbara Shellfish Company,17,"valentines, reynolds, lines",7,0.002892561983471074,30,FASTopic,4.571428571428571
